sample_type,N_rate,P_rate,K_rate,Zn_rate,global_warming,freshwater_eutrophication,terrestrial_acidification,terrestrial_ecotoxicity
OAT_P,135,51.9522,30,20,5148.962521,0.392830713,26.38088908,13573.37856
OAT_P,135,40.2139,30,20,5114.844037,0.38109304,26.21234122,13524.44984
OAT_P,135,52.6035,30,20,5150.855586,0.393481978,26.39024097,13576.09337
OAT_P,135,52.2445,30,20,5149.812119,0.393122997,26.38508616,13574.59695
OAT_P,135,52.1036,30,20,5149.40258,0.392982105,26.383063,13574.00964
OAT_P,135,48.9806,30,20,5140.325283,0.389859272,26.33822048,13560.99205
OAT_P,135,51.2327,30,20,5146.871226,0.392111251,26.37055793,13570.37947
OAT_P,135,45.0561,30,20,5128.918351,0.385934981,26.28186938,13544.63357
OAT_P,135,49.3538,30,20,5141.410025,0.390232452,26.34357918,13562.54766
OAT_P,135,58.8399,30,20,5168.982276,0.399718045,26.47978817,13602.08854
OAT_P,135,53.8606,30,20,5154.509467,0.394739011,26.40829141,13581.33334
OAT_P,135,44.1855,30,20,5126.38787,0.385064428,26.26936861,13541.00465
OAT_P,135,40.0099,30,20,5114.251091,0.380889051,26.20941202,13523.59951
OAT_P,135,47.5984,30,20,5136.307788,0.388477145,26.31837375,13555.23063
OAT_P,135,45.9,30,20,5131.371227,0.386778836,26.29398677,13548.15119
OAT_P,135,46.3218,30,20,5132.597228,0.387200614,26.30004331,13549.90938
OAT_P,135,44.8564,30,20,5128.337904,0.385735292,26.27900193,13543.80116
OAT_P,135,51.0247,30,20,5146.266654,0.391903262,26.3675713,13569.51247
OAT_P,135,44.2301,30,20,5126.517504,0.385109025,26.27000902,13541.19056
OAT_P,135,52.1914,30,20,5149.657779,0.3930699,26.38432371,13574.37562
OAT_P,135,43.6396,30,20,5124.801159,0.384518557,26.26153015,13538.72918
OAT_P,135,54.256,30,20,5155.658735,0.39513439,26.41396888,13582.98148
OAT_P,135,52.5461,30,20,5150.688748,0.393424581,26.38941677,13575.85411
OAT_P,135,47.6896,30,20,5136.572869,0.388568341,26.31968327,13555.61078
OAT_P,135,42.8803,30,20,5122.594182,0.383759298,26.25062751,13535.56419
OAT_P,135,48.6045,30,20,5139.232113,0.389483192,26.33282014,13559.42435
OAT_P,135,42.012,30,20,5120.070385,0.382891044,26.23815977,13531.94486
OAT_P,135,41.1673,30,20,5117.615184,0.382046389,26.22603089,13528.4239
OAT_P,135,45.8303,30,20,5131.168637,0.38670914,26.29298596,13547.86066
OAT_P,135,40.5948,30,20,5115.951159,0.38147392,26.21781048,13526.03755
OAT_P,135,54.6163,30,20,5156.705981,0.395494671,26.41914235,13584.48332
OAT_P,135,53.536,30,20,5153.565986,0.394414428,26.40363055,13579.98031
OAT_P,135,44.9354,30,20,5128.567525,0.385814288,26.28013628,13544.13046
OAT_P,135,53.8366,30,20,5154.439709,0.394715012,26.4079468,13581.2333
OAT_P,135,56.1033,30,20,5161.028088,0.396981591,26.44049388,13590.68158
OAT_P,135,58.7744,30,20,5168.791894,0.399652548,26.47884767,13601.81552
OAT_P,135,56.3462,30,20,5161.7341,0.397224478,26.44398164,13591.69406
OAT_P,135,50.0097,30,20,5143.31646,0.390888317,26.35299712,13565.28164
OAT_P,135,41.8813,30,20,5119.690493,0.382760351,26.23628307,13531.40006
OAT_P,135,40.5952,30,20,5115.952321,0.38147432,26.21781623,13526.03921
OAT_P,135,57.0832,30,20,5163.87626,0.397961439,26.45456407,13594.76609
OAT_P,135,40.4568,30,20,5115.550049,0.381335927,26.21582897,13525.46232
OAT_P,135,40.7385,30,20,5116.368836,0.381617612,26.21987384,13526.63653
OAT_P,135,53.9025,30,20,5154.631253,0.394780909,26.40889304,13581.50799
OAT_P,135,50.1441,30,20,5143.707107,0.391022709,26.35492694,13565.84186
OAT_P,135,40.5598,30,20,5115.849428,0.381438922,26.21730792,13525.89166
OAT_P,135,41.498,30,20,5118.576395,0.382377071,26.23077935,13529.80235
OAT_P,135,50.9788,30,20,5146.133241,0.391857365,26.36691223,13569.32114
OAT_P,135,51.8967,30,20,5148.801205,0.392775216,26.38009217,13573.14722
OAT_P,135,45.7945,30,20,5131.064581,0.386673342,26.29247192,13547.71144
OAT_P,135,59.6578,30,20,5171.35958,0.400535901,26.49153223,13605.49779
OAT_P,135,53.7842,30,20,5154.287403,0.394662615,26.4071944,13581.01488
OAT_P,135,50.2885,30,20,5144.126819,0.391167102,26.35700035,13566.44377
OAT_P,135,58.5519,30,20,5168.145176,0.39943006,26.47565283,13600.88807
OAT_P,135,55.1097,30,20,5158.140095,0.395988044,26.42622698,13586.53996
OAT_P,135,51.9216,30,20,5148.873579,0.392800115,26.3804497,13573.25101
OAT_P,135,40.1193,30,20,5114.569073,0.380998445,26.21098287,13524.05552
OAT_P,135,43.3261,30,20,5123.889942,0.384205074,26.25702866,13537.42242
OAT_P,135,58.4101,30,20,5167.733021,0.399288268,26.47361676,13600.29701
OAT_P,135,43.8142,30,20,5125.308651,0.384693148,26.26403719,13539.45696
OAT_P,135,42.5151,30,20,5121.532693,0.383394117,26.24538368,13534.04193
OAT_P,135,49.6919,30,20,5142.392744,0.390570534,26.34843389,13563.95696
OAT_P,135,50.6827,30,20,5145.272599,0.391561281,26.36266059,13568.08691
OAT_P,135,45.3603,30,20,5129.802537,0.386239165,26.28623733,13545.90157
OAT_P,135,45.3996,30,20,5129.916767,0.386278463,26.28680163,13546.06538
OAT_P,135,47.903,30,20,5137.193137,0.388781729,26.32274744,13556.50029
OAT_P,135,46.1048,30,20,5131.966497,0.386983625,26.29692745,13549.00486
OAT_P,135,54.4245,30,20,5156.148496,0.395302881,26.41638834,13583.68384
OAT_K,135,50,31.2882,20,5147.173916,0.39175292,26.36883611,13568.6822
OAT_K,135,50,25.9449,20,5131.056705,0.388126415,26.30256016,13554.40938
OAT_K,135,50,28.4075,20,5138.484745,0.389797785,26.33310517,13560.98738
OAT_K,135,50,22.5862,20,5120.925724,0.38584686,26.26090032,13545.43774
OAT_K,135,50,30.3902,20,5144.465242,0.391143447,26.35769771,13566.2835
OAT_K,135,50,32.8635,20,5151.925556,0.392822079,26.38837544,13572.89009
OAT_K,135,50,33.3937,20,5153.52482,0.393181926,26.39495181,13574.30634
OAT_K,135,50,28.5711,20,5138.978218,0.389908821,26.33513439,13561.42439
OAT_K,135,50,27.4363,20,5135.555275,0.38913863,26.32105883,13558.39315
OAT_K,135,50,32.1145,20,5149.666317,0.392313731,26.37908517,13570.88939
OAT_K,135,50,32.5008,20,5150.83153,0.392575914,26.38387667,13571.92126
OAT_K,135,50,30.9544,20,5146.167061,0.39152637,26.3646958,13567.79057
OAT_K,135,50,24.3271,20,5126.17687,0.387028411,26.28249368,13550.08797
OAT_K,135,50,25.1188,20,5128.564907,0.387565739,26.29231357,13552.20273
OAT_K,135,50,31.3759,20,5147.438449,0.391812443,26.3699239,13568.91647
OAT_K,135,50,25.1609,20,5128.691895,0.387594313,26.29283576,13552.31519
OAT_K,135,50,22.3719,20,5120.279322,0.385701414,26.25824223,13544.86531
OAT_K,135,50,27.1741,20,5134.764391,0.388960675,26.31780661,13557.69277
OAT_K,135,50,24.4062,20,5126.415463,0.387082097,26.2834748,13550.29926
OAT_K,135,50,25.7801,20,5130.559613,0.388014565,26.30051605,13553.96917
OAT_K,135,50,21.1309,20,5116.536044,0.384859146,26.24284941,13541.5504
OAT_K,135,50,25.0048,20,5128.221044,0.387488367,26.29089957,13551.89822
OAT_K,135,50,37.3563,20,5165.477369,0.395871349,26.44410216,13584.89109
OAT_K,135,50,23.821,20,5124.650301,0.386684921,26.27621623,13548.73609
OAT_K,135,50,27.0411,20,5134.363217,0.388870407,26.31615694,13557.33751
OAT_K,135,50,25.647,20,5130.158138,0.38792423,26.29886514,13553.61364
OAT_K,135,50,27.9664,20,5137.154237,0.38949841,26.32763396,13559.80913
OAT_K,135,50,38.6977,20,5169.523488,0.396781759,26.4607403,13588.47419
OAT_K,135,50,28.4738,20,5138.684728,0.389842783,26.33392752,13561.16448
OAT_K,135,50,27.2618,20,5135.028924,0.389020197,26.31889441,13557.92703
OAT_K,135,50,33.6276,20,5154.230342,0.393340675,26.397853,13574.93112
OAT_K,135,50,32.5242,20,5150.902112,0.392591796,26.38416691,13571.98376
OAT_K,135,50,34.0014,20,5155.35785,0.393594373,26.40248945,13575.92961
OAT_K,135,50,22.8003,20,5121.571522,0.38599217,26.26355592,13546.00964
OAT_K,135,50,34.492,20,5156.837666,0.393927344,26.40857464,13577.24008
OAT_K,135,50,26.6925,20,5133.311721,0.388633812,26.31183306,13556.40634
OAT_K,135,50,29.6132,20,5142.121546,0.390616095,26.34806014,13564.20801
OAT_K,135,50,34.7244,20,5157.538664,0.394085075,26.41145723,13577.86086
OAT_K,135,50,36.8035,20,5163.809936,0.395496163,26.43724547,13583.41447
OAT_K,135,50,25.7012,20,5130.321623,0.387961015,26.29953741,13553.75842
OAT_K,135,50,28.6645,20,5139.259944,0.389972211,26.33629288,13561.67387
OAT_K,135,50,28.0036,20,5137.266445,0.389523658,26.32809537,13559.9085
OAT_K,135,50,39.9747,20,5173.375354,0.397648461,26.47657964,13591.88527
OAT_K,135,50,37.8351,20,5166.921593,0.396196311,26.45004098,13586.17004
OAT_K,135,50,31.8744,20,5148.942094,0.392150775,26.37610707,13570.24804
OAT_K,135,50,23.3237,20,5123.150275,0.386347402,26.27004794,13547.40772
OAT_K,135,50,24.2505,20,5125.945819,0.386976423,26.28154356,13549.88336
OAT_K,135,50,35.2915,20,5159.24923,0.394469966,26.41849128,13579.37567
OAT_K,135,50,33.996,20,5155.341561,0.393590708,26.40242247,13575.91518
OAT_K,135,50,38.2123,20,5168.059356,0.396452317,26.45471961,13587.17761
OAT_K,135,50,20.9141,20,5115.882101,0.384712003,26.24016032,13540.97129
OAT_K,135,50,23.2182,20,5122.832051,0.386275799,26.26873937,13547.12592
OAT_K,135,50,24.7191,20,5127.359276,0.387294462,26.28735587,13551.13507
OAT_K,135,50,38.219,20,5168.079566,0.396456865,26.45480271,13587.1955
OAT_K,135,50,38.2348,20,5168.127224,0.396467588,26.45499869,13587.23771
OAT_K,135,50,33.0421,20,5152.464275,0.392943295,26.39059071,13573.36716
OAT_K,135,50,22.632,20,5121.063872,0.385877945,26.2614684,13545.56008
OAT_K,135,50,35.2218,20,5159.038991,0.394422661,26.41762676,13579.18949
OAT_K,135,50,38.4805,20,5168.868339,0.396634345,26.45804624,13587.89401
OAT_K,135,50,27.7111,20,5136.384165,0.389325137,26.32446733,13559.12719
OAT_K,135,50,26.8364,20,5133.745773,0.388731477,26.31361793,13556.79072
OAT_K,135,50,28.5371,20,5138.875662,0.389885745,26.33471267,13561.33357
OAT_K,135,50,23.9999,20,5125.189924,0.38680634,26.27843523,13549.21397
OAT_K,135,50,30.186,20,5143.849306,0.391004856,26.3551649,13565.73805
OAT_K,135,50,32.5925,20,5151.108128,0.392638151,26.38501407,13572.1662
OAT_K,135,50,22.2045,20,5119.774387,0.3855878,26.25616588,13544.41816
OAT_K,135,50,36.9102,20,5164.13178,0.39556858,26.43856893,13583.69949
OAT_K,135,50,34.6106,20,5157.195404,0.394007838,26.4100457,13577.55688
OAT_K,135,50,23.2013,20,5122.781075,0.386264329,26.26852975,13547.08077
OAT_K,135,50,38.2543,20,5168.186043,0.396480823,26.45524056,13587.2898
OAT_K,135,50,21.3335,20,5117.147154,0.384996651,26.24536237,13542.09158
OAT_K,135,50,20.3678,20,5114.234275,0.384341229,26.23338425,13539.51203
OAT_K,135,50,39.2902,20,5171.310669,0.39718389,26.46808941,13590.05685
OAT_K,135,50,20.3074,20,5114.052088,0.384300235,26.23263508,13539.35069
OAT_K,135,50,29.6219,20,5142.147788,0.390622,26.34816805,13564.23125
OAT_K,135,50,39.1239,20,5170.809052,0.397071022,26.46602669,13589.61264
OAT_K,135,50,34.82,20,5157.827026,0.394149958,26.41264301,13578.11622
OAT_K,135,50,37.402,20,5165.615216,0.395902366,26.444669,13585.01316
OAT_K,135,50,33.3894,20,5153.51185,0.393179008,26.39489847,13574.29485
OAT_K,135,50,39.6441,20,5172.378152,0.397424082,26.47247903,13591.00218
OAT_K,135,50,33.7141,20,5154.491255,0.393399382,26.39892591,13575.16218
OAT_K,135,50,20.8201,20,5115.598565,0.384648205,26.23899439,13540.7202
OAT_K,135,50,28.2873,20,5138.122181,0.389716205,26.33161426,13560.66631
OAT_K,135,50,35.8621,20,5160.970354,0.394857233,26.42556876,13580.89984
OAT_K,135,50,26.6099,20,5133.062572,0.388577751,26.31080853,13556.1857
OAT_K,135,50,32.5306,20,5150.921417,0.392596139,26.38424629,13572.00086
OAT_K,135,50,29.8853,20,5142.942292,0.39080077,26.35143515,13564.93483
OAT_K,135,50,38.7288,20,5169.617296,0.396802867,26.46112605,13588.55726
OAT_K,135,50,25.6682,20,5130.222084,0.387938618,26.29912809,13553.67027
OAT_K,135,50,38.4781,20,5168.8611,0.396632716,26.45801647,13587.8876
OAT_K,135,50,23.4319,20,5123.476643,0.386420838,26.27139001,13547.69674
OAT_K,135,50,35.7942,20,5160.765544,0.394811149,26.42472656,13580.71847
OAT_K,135,50,33.2291,20,5153.02833,0.393070212,26.39291018,13573.86667
OAT_K,135,50,27.5682,20,5135.95313,0.389228151,26.32269486,13558.74548
OAT_K,135,50,38.5731,20,5169.147652,0.396697193,26.45919481,13588.14136
OAT_K,135,50,38.7593,20,5169.709294,0.396823567,26.46150436,13588.63873
OAT_K,135,50,24.4127,20,5126.435069,0.387086508,26.28355542,13550.31662
OAT_K,135,50,34.8664,20,5157.966984,0.39418145,26.41321853,13578.24016
OAT_K,135,50,22.1441,20,5119.5922,0.385546806,26.2554167,13544.25682
OAT_K,135,50,35.9609,20,5161.268368,0.394924289,26.42679423,13581.16375
OAT_K,135,50,37.0585,20,5164.579103,0.395669232,26.44040838,13584.09562
OAT_K,135,50,29.1289,20,5140.660732,0.3902874,26.3420531,13562.91436
OAT_K,135,50,33.6205,20,5154.208926,0.393335856,26.39776493,13574.91216
OAT_K,135,50,30.1722,20,5143.80768,0.39099549,26.35499373,13565.70119
OAT_K,135,50,39.2046,20,5171.052471,0.397125793,26.46702766,13589.8282
OAT_K,135,50,29.4561,20,5141.647679,0.390509471,26.34611154,13563.78837
OAT_K,135,50,27.734,20,5136.45324,0.38934068,26.32475137,13559.18836
OAT_K,135,50,31.9382,20,5149.134537,0.392194076,26.37689842,13570.41846
OAT_K,135,50,20.4318,20,5114.427321,0.384384666,26.23417808,13539.68299
OAT_K,135,50,32.8651,20,5151.930382,0.392823165,26.38839528,13572.89436
OAT_K,135,50,21.1403,20,5116.564398,0.384865526,26.24296601,13541.57551
OAT_K,135,50,31.6924,20,5148.39312,0.392027252,26.37384963,13569.76189
OAT_K,135,50,21.5248,20,5117.72418,0.385126486,26.24773517,13542.60257
OAT_K,135,50,27.2784,20,5135.078995,0.389031463,26.31910031,13557.97137
OAT_K,135,50,39.9288,20,5173.236904,0.397617309,26.47601032,13591.76266
OAT_K,135,50,34.4984,20,5156.856971,0.393931688,26.40865402,13577.25717
OAT_K,135,50,35.2568,20,5159.144563,0.394446415,26.41806088,13579.28298
OAT_K,135,50,37.0819,20,5164.649686,0.395685113,26.44069862,13584.15812
OAT_K,135,50,25.666,20,5130.215448,0.387937125,26.2991008,13553.66439
OAT_K,135,50,30.5629,20,5144.986164,0.391260658,26.3598398,13566.74481
OAT_K,135,50,28.2577,20,5138.032897,0.389696116,26.33124711,13560.58724
OAT_K,135,50,32.4505,20,5150.679808,0.392541775,26.38325277,13571.7869
OAT_K,135,50,24.1786,20,5125.728944,0.386927624,26.28065175,13549.6913
OAT_K,135,50,34.0134,20,5155.394046,0.393602518,26.40263829,13575.96166
OAT_K,135,50,29.069,20,5140.480054,0.390246746,26.34131012,13562.75436
OAT_K,135,50,29.2695,20,5141.08483,0.390382826,26.34379704,13563.28993
OAT_K,135,50,21.9285,20,5118.941877,0.385400478,26.25274249,13543.68092
OAT_K,135,50,21.5194,20,5117.707892,0.385122821,26.2476682,13542.58814
OAT_K,135,50,29.5068,20,5141.800607,0.390543882,26.3467404,13563.92379
OAT_K,135,50,20.5387,20,5114.749767,0.384457219,26.23550402,13539.96853
OAT_K,135,50,26.9469,20,5134.079078,0.388806474,26.31498853,13557.08588
OAT_K,135,50,39.3698,20,5171.55077,0.397237914,26.46907673,13590.26948
OAT_K,135,50,30.3473,20,5144.335841,0.39111433,26.3571656,13566.16891
OAT_K,135,50,24.0183,20,5125.245424,0.386818828,26.27866346,13549.26311
OAT_K,135,50,33.2015,20,5152.945079,0.39305148,26.39256784,13573.79294
OAT_K,135,50,34.1567,20,5155.826287,0.393699776,26.40441572,13576.34444
OAT_K,135,50,36.8554,20,5163.966484,0.395531387,26.43788921,13583.55311
OAT_K,135,50,35.612,20,5160.215967,0.39468749,26.42246663,13580.23178
OAT_K,135,50,38.3478,20,5168.46807,0.396544282,26.45640029,13587.53955
OAT_K,135,50,27.5091,20,5135.774865,0.38918804,26.32196181,13558.58761
OAT_K,135,50,26.8371,20,5133.747884,0.388731952,26.31362661,13556.79259
OAT_K,135,50,22.2049,20,5119.775593,0.385588071,26.25617084,13544.41923
OAT_K,135,50,22.6261,20,5121.046076,0.38587394,26.26139522,13545.54432
OAT_K,135,50,27.8116,20,5136.687308,0.389393347,26.32571389,13559.39564
OAT_K,135,50,33.5252,20,5153.921469,0.393271176,26.39658287,13574.6576
OAT_K,135,50,39.0079,20,5170.459157,0.396992292,26.46458788,13589.30278
OAT_K,135,50,33.6332,20,5154.247233,0.393344475,26.39792246,13574.94608
OAT_K,135,50,30.8402,20,5145.822595,0.391448862,26.36327931,13567.48552
OAT_K,135,50,24.0156,20,5125.23728,0.386816996,26.27862997,13549.2559
OAT_K,135,50,37.8434,20,5166.946629,0.396201945,26.45014393,13586.19221
OAT_K,135,50,34.5814,20,5157.107327,0.39398802,26.40968352,13577.47888
OAT_K,135,50,22.8567,20,5121.741644,0.386030449,26.26425548,13546.16029
OAT_K,135,50,21.8994,20,5118.854101,0.385380728,26.25238155,13543.60319
OAT_K,135,50,29.5737,20,5142.0024,0.390589287,26.3475702,13564.1025
OAT_K,135,50,28.1146,20,5137.601259,0.389598993,26.32947216,13560.205
OAT_K,135,50,38.7875,20,5169.794355,0.396842707,26.46185414,13588.71406
OAT_K,135,50,34.0005,20,5155.355135,0.393593763,26.40247829,13575.9272
OAT_K,135,50,35.9738,20,5161.307279,0.394933044,26.42695423,13581.19821
OAT_K,135,50,23.9504,20,5125.040615,0.386772745,26.27782125,13549.08174
OAT_K,135,50,34.7402,20,5157.586322,0.394095798,26.4116532,13577.90306
OAT_K,135,50,33.3789,20,5153.480178,0.393171882,26.39476823,13574.26681
OAT_K,135,50,29.2136,20,5140.916216,0.390344886,26.34310368,13563.14061
OAT_K,135,50,26.7572,20,5133.506878,0.388677724,26.31263557,13556.57916
OAT_K,135,50,33.9531,20,5155.21216,0.393561592,26.40189036,13575.80059
OAT_K,135,50,33.6031,20,5154.156441,0.393324047,26.39754911,13574.86568
OAT_K,135,50,28.5266,20,5138.843991,0.389878618,26.33458243,13561.30552
OAT_K,135,50,32.7377,20,5151.546101,0.392736698,26.38681507,13572.55406
OAT_K,135,50,23.1809,20,5122.719541,0.386250484,26.26827671,13547.02628
OAT_K,135,50,27.2459,20,5134.980964,0.389009405,26.31869719,13557.88456
OAT_K,135,50,24.8989,20,5127.901614,0.387416493,26.28958603,13551.61534
OAT_K,135,50,32.1754,20,5149.850013,0.392355064,26.37984055,13571.05206
OAT_K,135,50,23.3525,20,5123.237145,0.386366949,26.27040516,13547.48465
OAT_K,135,50,28.0991,20,5137.554505,0.389588474,26.32927991,13560.1636
OAT_K,135,50,20.8109,20,5115.570815,0.384641961,26.23888027,13540.69563
OAT_K,135,50,38.4156,20,5168.672578,0.396590298,26.45724125,13587.72065
OAT_K,135,50,36.5015,20,5162.899002,0.395291195,26.43349959,13582.60778
OAT_K,135,50,25.8289,20,5130.70681,0.388047685,26.30112134,13554.09952
OAT_K,135,50,39.0689,20,5170.643153,0.397033693,26.4653445,13589.46573
OAT_K,135,50,21.1918,20,5116.719739,0.384900479,26.24360479,13541.71307
OAT_K,135,50,35.8449,20,5160.918473,0.39484556,26.42535542,13580.85389
OAT_K,135,50,36.2547,20,5162.154569,0.395123691,26.4304384,13581.94854
OAT_K,135,50,26.4378,20,5132.543459,0.388460947,26.30867387,13555.72599
OAT_K,135,50,28.7818,20,5139.613761,0.390051823,26.33774782,13561.9872
OAT_K,135,50,30.706,20,5145.417802,0.39135778,26.36161475,13567.12705
OAT_K,135,50,29.5706,20,5141.99305,0.390587183,26.34753175,13564.09421
OAT_K,135,50,32.4723,20,5150.745564,0.392556571,26.38352316,13571.84513
OAT_K,135,50,27.2483,20,5134.988203,0.389011034,26.31872696,13557.89097
OAT_K,135,50,37.8044,20,5166.828991,0.396175475,26.44966019,13586.08804
OAT_K,135,50,23.4118,20,5123.416014,0.386407196,26.2711407,13547.64305
OAT_K,135,50,20.2997,20,5114.028862,0.384295009,26.23253957,13539.33013
OAT_K,135,50,30.0264,20,5143.367898,0.390896535,26.35318529,13565.31173
OAT_K,135,50,37.9872,20,5167.380378,0.396299542,26.45192757,13586.57633
OAT_K,135,50,39.5748,20,5172.16912,0.397377048,26.47161946,13590.81707
OAT_K,135,50,25.2139,20,5128.851761,0.387630284,26.29349315,13552.45676
OAT_K,135,50,22.795,20,5121.555536,0.385988573,26.26349018,13545.99548
OAT_K,135,50,39.271,20,5171.252756,0.397170859,26.46785126,13590.00557
OAT_K,135,50,24.1372,20,5125.604067,0.386899526,26.28013824,13549.58072
OAT_K,135,50,35.9857,20,5161.343173,0.394941121,26.42710184,13581.22999
OAT_K,135,50,34.7127,20,5157.503372,0.394077134,26.4113121,13577.8296
OAT_K,135,50,27.7889,20,5136.618837,0.38937794,26.32543232,13559.335
OAT_Zn,135,50,30,23.5946,5146.082344,0.392532814,26.37604991,15768.42858
OAT_Zn,135,50,30,22.9275,5145.563808,0.392225821,26.37174583,15359.5524
OAT_Zn,135,50,30,21.0414,5144.097745,0.391357858,26.35957687,14203.53179
OAT_Zn,135,50,30,18.7383,5142.307549,0.390297996,26.34471745,12791.92527
OAT_Zn,135,50,30,20.8719,5143.965993,0.391279856,26.35848327,14099.64255
OAT_Zn,135,50,30,28.8892,5150.197829,0.394969332,26.41021024,19013.57291
OAT_Zn,135,50,30,24.0843,5146.462987,0.392758168,26.37920941,16068.57347
OAT_Zn,135,50,30,10.264,5135.720487,0.386398214,26.29004196,7597.892365
OAT_Zn,135,50,30,21.5705,5144.509014,0.391601344,26.36299058,14527.82558
OAT_Zn,135,50,30,29.2447,5150.474159,0.395132929,26.41250389,19231.4645
OAT_Zn,135,50,30,17.6356,5141.450421,0.389790546,26.33760292,12116.06294
OAT_Zn,135,50,30,22.8981,5145.540955,0.392212292,26.37155615,15341.53268
OAT_Zn,135,50,30,15.4152,5139.724508,0.388768741,26.32327708,10755.14456
OAT_Zn,135,50,30,11.6944,5136.832335,0.387056469,26.29927078,8474.607216
OAT_Zn,135,50,30,15.1238,5139.498003,0.388634642,26.32139699,10576.54088
OAT_Zn,135,50,30,19.2891,5142.735685,0.390551469,26.34827117,13129.51932
OAT_Zn,135,50,30,12.0368,5137.098482,0.387214038,26.30147992,8684.469608
OAT_Zn,135,50,30,10.2157,5135.682943,0.386375987,26.28973033,7568.288529
OAT_Zn,135,50,30,12.5549,5137.5012,0.387452462,26.30482266,9002.021317
OAT_Zn,135,50,30,15.4635,5139.762051,0.388790969,26.32358871,10784.7484
OAT_Zn,135,50,30,12.9386,5137.79945,0.387629037,26.30729826,9237.197133
OAT_Zn,135,50,30,21.5791,5144.515699,0.391605302,26.36304606,14533.09665
OAT_Zn,135,50,30,29.1932,5150.434128,0.395109229,26.41217162,19199.89933
OAT_Zn,135,50,30,26.5248,5148.359984,0.39388126,26.39495532,17564.39464
OAT_Zn,135,50,30,21.2575,5144.265719,0.391457305,26.36097113,14335.98291
OAT_Zn,135,50,30,22.9146,5145.553781,0.392219885,26.3716626,15351.64579
OAT_Zn,135,50,30,26.8629,5148.622789,0.39403685,26.39713671,17771.62149
OAT_Zn,135,50,30,27.7401,5149.304635,0.394440528,26.40279634,18309.27129
OAT_Zn,135,50,30,16.5096,5140.575183,0.389272373,26.33033806,11425.91968
OAT_Zn,135,50,30,27.3775,5149.022787,0.394273664,26.40045687,18087.028
OAT_Zn,135,50,30,25.1277,5147.27402,0.39323833,26.38594134,16708.08989
OAT_Zn,135,50,30,16.9759,5140.937638,0.389486959,26.33334659,11711.72235
OAT_Zn,135,50,30,25.8404,5147.828001,0.393566307,26.39053963,17144.91502
OAT_Zn,135,50,30,19.325,5142.76359,0.390567989,26.34850279,13151.523
OAT_Zn,135,50,30,21.9925,5144.837034,0.391795544,26.36571329,14786.47607
OAT_Zn,135,50,30,29.4421,5150.627597,0.39522377,26.4137775,19352.45409
OAT_Zn,135,50,30,12.7652,5137.664666,0.38754924,26.3061795,9130.917523
OAT_Zn,135,50,30,18.4818,5142.108172,0.390179958,26.34306254,12634.71235
OAT_Zn,135,50,30,28.908,5150.212442,0.394977983,26.41033153,19025.09572
OAT_Zn,135,50,30,12.9047,5137.773099,0.387613436,26.30707954,9216.419286
OAT_Zn,135,50,30,17.8107,5141.586526,0.389871125,26.33873265,12223.38451
OAT_Zn,135,50,30,28.5494,5149.933703,0.394812959,26.40801787,18805.3041
OAT_Zn,135,50,30,21.3063,5144.303651,0.391479762,26.36128598,14365.8932
OAT_Zn,135,50,30,13.9282,5138.568665,0.38808444,26.31368308,9843.738672
OAT_Zn,135,50,30,16.6435,5140.679263,0.389333992,26.33120197,11507.98912
OAT_Zn,135,50,30,10.4962,5135.900976,0.38650507,26.29154009,7740.211428
OAT_Zn,135,50,30,21.7601,5144.65639,0.391688596,26.36421386,14644.03442
OAT_Zn,135,50,30,26.0522,5147.992633,0.393663775,26.39190614,17274.7306
OAT_Zn,135,50,30,24.5193,5146.801112,0.392958351,26.382016,16335.19187
OAT_Zn,135,50,30,13.3282,5138.102285,0.387808326,26.30981193,9475.989154
OAT_Zn,135,50,30,27.2972,5148.96037,0.39423671,26.39993878,18037.81085
OAT_Zn,135,50,30,15.2686,5139.610556,0.388701278,26.32233123,10665.2911
OAT_Zn,135,50,30,26.6697,5148.472615,0.393947942,26.3958902,17653.20615
OAT_Zn,135,50,30,17.3118,5141.198732,0.389641536,26.33551379,11917.60079
OAT_Zn,135,50,30,13.4582,5138.203334,0.387868151,26.31065068,9555.668216
OAT_Zn,135,50,30,22.6824,5145.373292,0.392113029,26.37016447,15209.32672
OAT_Zn,135,50,30,16.0961,5140.25377,0.389082084,26.32767019,11172.47897
OAT_Zn,135,50,30,18.1796,5141.873272,0.390040889,26.34111277,12449.48917
OAT_Zn,135,50,30,23.9155,5146.331779,0.392680488,26.37812033,15965.11328
OAT_Zn,135,50,30,29.2568,5150.483564,0.395138497,26.41258196,19238.88078
OAT_Zn,135,50,30,29.2099,5150.447109,0.395116914,26.41227937,19210.13502
OAT_Zn,135,50,30,12.3567,5137.34714,0.387361252,26.30354389,8880.541392
OAT_Zn,135,50,30,19.5967,5142.974782,0.390693023,26.35025578,13318.05224
OAT_Zn,135,50,30,28.6294,5149.995887,0.394849775,26.40853403,18854.33737
OAT_Zn,135,50,30,21.6453,5144.567156,0.391635767,26.36347318,14573.67168
OAT_Zn,135,50,30,15.5728,5139.84701,0.388841267,26.3242939,10851.7401
OAT_Zn,135,50,30,23.5254,5146.028555,0.392500968,26.37560343,15726.0148
OAT_Zn,135,50,30,24.1616,5146.523072,0.392793741,26.37970814,16115.95187
OAT_Zn,135,50,30,26.8181,5148.587966,0.394016234,26.39684767,17744.16286
