sample_type,N_rate,P_rate,K_rate,Zn_rate,global_warming,freshwater_eutrophication,terrestrial_acidification,terrestrial_ecotoxicity
OAT_P,135.0,52.0292,35.0,20.0,5130.372019585375,0.39630121625392495,23.250962517522627,13587.055337163667
OAT_P,135.0,45.524,35.0,20.0,5111.464037665056,0.38979636381985233,23.15755567168254,13559.939732100982
OAT_P,135.0,49.1939,35.0,20.0,5122.130950726818,0.3934660677409928,23.210251020564744,13575.236964933105
OAT_P,135.0,40.6266,35.0,20.0,5097.229279216958,0.38489922548273336,23.087234899559117,13539.525914811124
OAT_P,135.0,54.4997,35.0,20.0,5137.552762580847,0.39877158425773357,23.286435925357583,13597.353114681246
OAT_P,135.0,55.9158,35.0,20.0,5141.668791787845,0.40018760859701447,23.30676941770126,13603.255839936313
OAT_P,135.0,55.4078,35.0,20.0,5140.19224151798,0.3996796357389149,23.299475148856846,13601.138345105732
OAT_P,135.0,43.2992,35.0,20.0,5104.997445065856,0.3875716826885537,23.125610220255215,13550.666105134334
OAT_P,135.0,53.6995,35.0,20.0,5135.226905246307,0.39797142701156973,23.274946016047917,13594.017643493395
OAT_P,135.0,40.786,35.0,20.0,5097.692590463053,0.3850586169661606,23.089523691791015,13540.19034133868
OAT_P,135.0,49.6804,35.0,20.0,5123.545009203766,0.39395254174781447,23.21723657527501,13577.264841380098
OAT_P,135.0,43.8899,35.0,20.0,5106.7143707438245,0.38816235112807995,23.1340919616064,13553.128318119414
OAT_P,135.0,57.2506,35.0,20.0,5145.548514819765,0.40152233728006803,23.325935539853905,13608.819682652538
OAT_P,135.0,49.629,35.0,20.0,5123.395610219766,0.3939011444940619,23.21649853311241,13577.050590918903
OAT_P,135.0,48.7604,35.0,20.0,5120.870941785901,0.3930325909024374,23.20402648209219,13573.430008222384
OAT_P,135.0,47.9543,35.0,20.0,5118.527935540747,0.3922265339715043,23.19245185588059,13570.06994408275
OAT_P,135.0,48.249,35.0,20.0,5119.38450909297,0.3925212182259963,23.196683393338176,13571.298341182306
OAT_P,135.0,45.4909,35.0,20.0,5111.367829369915,0.3897632655883502,23.157080395503897,13559.801761473245
OAT_P,135.0,58.9604,35.0,20.0,5150.518210983966,0.40323204592726986,23.350486210858243,13615.946636710254
OAT_P,135.0,47.4696,35.0,20.0,5117.119108934836,0.39174185986851057,23.185492147004815,13568.049570570205
OAT_P,135.0,59.4894,35.0,20.0,5152.055799749238,0.40376101766336164,23.358082014438363,13618.15166577594
OAT_P,135.0,57.3989,35.0,20.0,5145.9795628611455,0.4016706293565565,23.32806494943979,13609.437841084391
OAT_P,135.0,46.3081,35.0,20.0,5113.743098819781,0.39058042192622205,23.168814404361505,13563.20809370857
OAT_P,135.0,52.5599,35.0,20.0,5131.914549562181,0.39683188789918744,23.258582731057544,13589.267452334112
OAT_P,135.0,42.0034,35.0,20.0,5101.231079239691,0.3862759519217715,23.107004091183153,13545.264825997605
OAT_P,135.0,51.5351,35.0,20.0,5128.935870986279,0.39580714265316314,23.24386783595564,13584.995781660149
OAT_P,135.0,44.5039,35.0,20.0,5108.499020085747,0.3887763183227121,23.14290826292624,13555.687652422497
OAT_P,135.0,58.0096,35.0,20.0,5147.754620439502,0.40228129672750407,23.336833866729734,13611.983420007673
OAT_P,135.0,51.4726,35.0,20.0,5128.754208797567,0.3957446459924717,23.24297041114702,13584.735263103237
OAT_P,135.0,41.7916,35.0,20.0,5100.61546241458,0.38606416323802056,23.10396289799171,13544.381980711943
OAT_P,135.0,59.3783,35.0,20.0,5151.732877042581,0.40364992359931673,23.35648675209857,13617.688567989182
OAT_P,135.0,52.0489,35.0,20.0,5130.429279507257,0.3963209152013748,23.251245385822305,13587.137452612802
OAT_P,135.0,59.9769,35.0,20.0,5153.472764821205,0.40424849161675436,23.36508192794556,13620.18371051985
OAT_P,135.0,47.6821,35.0,20.0,5117.7367603764615,0.3919543485148613,23.188543391354106,13568.935333663692
OAT_P,135.0,59.0182,35.0,20.0,5150.686212176087,0.4032898428390772,23.35131614932125,13616.187564271682
OAT_P,135.0,56.7789,35.0,20.0,5144.177473949106,0.40105066248249804,23.319162495338325,13606.853496999833
OAT_P,135.0,46.3587,35.0,20.0,5113.890172527763,0.3906310192227178,23.16954095948656,13563.419009532246
OAT_P,135.0,59.8952,35.0,20.0,5153.235296008117,0.4041667959818986,23.363908814235742,13619.843160662254
OAT_P,135.0,59.4578,35.0,20.0,5151.9639513466245,0.4037294193517161,23.35762827645512,13618.019947593568
OAT_P,135.0,52.3811,35.0,20.0,5131.394850372709,0.3966530974522816,23.256015378165056,13588.522160846504
OAT_P,135.0,44.8262,35.0,20.0,5109.435815660507,0.3890986011025653,23.147536103179313,13557.031094516786
OAT_P,135.0,47.5897,35.0,20.0,5117.4681909966675,0.39186195345169517,23.187216638517054,13568.55018302916
OAT_P,135.0,51.6018,35.0,20.0,5129.129740874075,0.395873839089453,23.24482556771139,13585.27380706408
OAT_P,135.0,53.3726,35.0,20.0,5134.276739334462,0.39764454447748954,23.270252125328938,13592.655027233322
OAT_P,135.0,58.9471,35.0,20.0,5150.479553270207,0.4032187466378747,23.350295238858973,13615.891198361343
OAT_P,135.0,54.3483,35.0,20.0,5137.112704094907,0.3986201923468748,23.28426200350119,13596.722034528977
OAT_P,135.0,49.8649,35.0,20.0,5124.0812759848495,0.39413703189017535,23.219885773310047,13578.033892160107
OAT_P,135.0,46.3486,35.0,20.0,5113.860815918068,0.3906209197623501,23.16939593563749,13563.376909733443
OAT_P,135.0,52.2665,35.0,20.0,5131.061754583484,0.3965385035752379,23.254369860035982,13588.044474020537
OAT_P,135.0,40.0757,35.0,20.0,5095.62803602076,0.38434835491673536,23.079324638326064,13537.22960004309
OAT_P,135.0,59.7531,35.0,20.0,5152.822268855859,0.40402470357415066,23.361868429190874,13619.250845671271
OAT_P,135.0,40.7136,35.0,20.0,5097.482152983646,0.38498622083441575,23.088484114892715,13539.888556642352
OAT_P,135.0,48.4505,35.0,20.0,5119.970187989384,0.3927227074600653,23.199576690921152,13572.138253009785
OAT_P,135.0,59.2537,35.0,20.0,5151.370715303161,0.40352533025656234,23.35469764600011,13617.169198194119
OAT_P,135.0,59.256,35.0,20.0,5151.377400471708,0.40352763013367576,23.35473067123307,13617.178785277014
OAT_P,135.0,52.4394,35.0,20.0,5131.56430486234,0.39671139433737446,23.256852496026532,13588.765172556381
OAT_P,135.0,50.7243,35.0,20.0,5126.579203744537,0.3949963859733461,23.23222572339843,13581.616126525068
OAT_P,135.0,56.737,35.0,20.0,5144.055687617791,0.40100876472117064,23.318560861746626,13606.678845359274
OAT_P,135.0,58.5335,35.0,20.0,5149.277385570176,0.4028051687360834,23.34435644044547,13614.16719075912
OAT_P,135.0,44.3512,35.0,20.0,5108.055183026283,0.3886236264813108,23.14071567463383,13555.05115348427
OAT_P,135.0,51.4222,35.0,20.0,5128.607716408588,0.39569424868529024,23.242246727781357,13584.52518093894
OAT_P,135.0,45.47,35.0,20.0,5111.307081534008,0.389742366705015,23.156780296647895,13559.714644067812
OAT_P,135.0,50.1527,35.0,20.0,5124.917794031437,0.39442481651332706,23.22401823506876,13579.23352801096
OAT_P,135.0,51.1461,35.0,20.0,5127.805205523726,0.39541816343701996,23.238282263946815,13583.374314161927
OAT_P,135.0,42.8146,35.0,20.0,5103.588909119444,0.387087108580217,23.11865194725913,13548.646148451468
OAT_P,135.0,50.1303,35.0,20.0,5124.852686303001,0.39440241771013523,23.223696598017348,13579.140158160168
OAT_P,135.0,41.3658,35.0,20.0,5099.377834255311,0.38563838598806244,23.09784892225558,13542.607119887427
OAT_P,135.0,54.9603,35.0,20.0,5138.89154024679,0.39923215964836467,23.293049587227156,13599.273032238254
OAT_P,135.0,47.0762,35.0,20.0,5115.975654454196,0.3913484808874548,23.179843396289467,13566.409762565578
OAT_P,135.0,52.2335,35.0,20.0,5130.965836947842,0.39650550533839285,23.253896019737034,13587.90692022249
OAT_P,135.0,55.8898,35.0,20.0,5141.59322031734,0.40016160998616684,23.306396088980883,13603.147464216627
OAT_P,135.0,40.76,35.0,20.0,5097.617018992549,0.38503261835531294,23.08915036307063,13540.081965619001
OAT_P,135.0,59.8309,35.0,20.0,5153.048401948368,0.4041024994173793,23.362985543592643,13619.575139170898
OAT_P,135.0,48.9799,35.0,20.0,5121.508939392663,0.39325207917478555,23.20717823802005,13574.344949394246
OAT_P,135.0,40.7603,35.0,20.0,5097.617890971054,0.3850329183392843,23.08915467070971,13540.083216108069
OAT_P,135.0,42.3362,35.0,20.0,5102.198394062156,0.3866087341406209,23.11178269880407,13546.652035209452
OAT_P,135.0,51.5095,35.0,20.0,5128.861462153783,0.3957815440209439,23.243500250754032,13584.889073259234
OAT_P,135.0,55.0265,35.0,20.0,5139.083956837077,0.399298356111369,23.29400013958444,13599.54897349373
OAT_P,135.0,50.6379,35.0,20.0,5126.3280739348575,0.3949099905896063,23.230985123343,13581.255985671989
OAT_P,135.0,41.2041,35.0,20.0,5098.907837840671,0.3854766946275216,23.09552710479073,13541.93310627698
OAT_P,135.0,46.3018,35.0,20.0,5113.724787271159,0.3905741222628244,23.168723943940794,13563.18183343803
OAT_P,135.0,46.3666,35.0,20.0,5113.9131346284175,0.39063891880062923,23.169654393982377,13563.451939077839
OAT_P,135.0,54.1563,35.0,20.0,5136.554637851178,0.3984282026052308,23.281505114489125,13595.921721522145
OAT_P,135.0,41.3389,35.0,20.0,5099.299646849289,0.3856114874253008,23.09746267061795,13542.494992700535
OAT_P,135.0,58.9618,35.0,20.0,5150.522280216992,0.4032334458524693,23.350506313173955,13615.952472325924
OAT_P,135.0,55.2923,35.0,20.0,5139.856529793237,0.39956414190995737,23.29781670781052,13600.656906812574
OAT_P,135.0,42.82,35.0,20.0,5103.604604732548,0.3870925082917007,23.1187294847626,13548.668657254786
OAT_P,135.0,42.9862,35.0,20.0,5104.087680824776,0.3872586994118113,23.12111591681367,13549.361428201319
OAT_P,135.0,56.572,35.0,20.0,5143.576099439586,0.40084377353694534,23.31619166025188,13605.99107636903
OAT_P,135.0,59.0152,35.0,20.0,5150.67749239103,0.403286842999364,23.351273072930436,13616.175059380941
OAT_P,135.0,46.9957,35.0,20.0,5115.741673555133,0.3912679851884843,23.17868751313597,13566.074214664286
OAT_P,135.0,45.4055,35.0,20.0,5111.1196061552555,0.3896778701511815,23.155854154245407,13559.445788917084
OAT_P,135.0,49.991,35.0,20.0,5124.4477976167955,0.39426312515278633,23.22169641760391,13578.559514400527
OAT_P,135.0,42.965,35.0,20.0,5104.026061010365,0.38723750054450473,23.120811510318582,13549.273060306814
OAT_P,135.0,40.1817,35.0,20.0,5095.936135092819,0.3844543492532678,23.08084667080147,13537.671439515607
OAT_P,135.0,59.7067,35.0,20.0,5152.6874028469565,0.4039783060532534,23.361202181012953,13619.057436694618
OAT_P,135.0,58.4544,35.0,20.0,5149.04747390414,0.40272607296231244,23.34322065960769,13613.837478473502
OAT_P,135.0,59.6795,35.0,20.0,5152.60834346243,0.4039511075065205,23.36081162173625,13618.944059018651
OAT_P,135.0,41.1374,35.0,20.0,5098.713967952877,0.3854099981912318,23.09456937303497,13541.655080873048
OAT_P,135.0,44.3742,35.0,20.0,5108.122034711728,0.3886466252524453,23.141045926963397,13555.147024313203
OAT_P,135.0,40.2273,35.0,20.0,5096.068675825703,0.3844999468169083,23.081501431941838,13537.861513854728
OAT_P,135.0,46.5363,35.0,20.0,5114.406383803213,0.39080860973373843,23.172091081822725,13564.15929906357
OAT_P,135.0,41.1653,35.0,20.0,5098.795061953918,0.3854378967005645,23.094969983469543,13541.771376356852
OAT_P,135.0,40.9507,35.0,20.0,5098.17130666275,0.3852233081664145,23.09188858564668,13540.87685983984
OAT_P,135.0,58.9316,35.0,20.0,5150.434501047406,0.40320324746602326,23.35007267750643,13615.826589759228
OAT_P,135.0,44.709,35.0,20.0,5109.09516272423,0.38898140736443687,23.1458532521782,13556.542570118869
OAT_P,135.0,46.4801,35.0,20.0,5114.243033163121,0.39075241273644473,23.17128411743482,13563.925040777189
OAT_P,135.0,51.1023,35.0,20.0,5127.677896661875,0.39537436577720747,23.237653348640936,13583.191742757255
OAT_P,135.0,52.5271,35.0,20.0,5131.8192132455415,0.3967990896516566,23.258111762517977,13589.130732195441
OAT_P,135.0,44.3809,35.0,20.0,5108.14150889836,0.3886533248944714,23.141142130902885,13555.174951902509
OAT_P,135.0,49.4792,35.0,20.0,5122.960202285858,0.3937513524977168,23.21434758533111,13576.426180041695
OAT_P,135.0,43.7974,35.0,20.0,5106.44551070453,0.38806985607025674,23.132763772889657,13552.742750655183
OAT_P,135.0,54.04,35.0,20.0,5136.21660085042,0.39831190881901635,23.279835186405254,13595.436948591447
OAT_P,135.0,52.8172,35.0,20.0,5132.662416460676,0.3970891741519217,23.262277249509655,13590.339955129193
OAT_P,135.0,40.6837,35.0,20.0,5097.395245792567,0.384956322431941,23.088054786864273,13539.76392456473
OAT_P,135.0,55.8118,35.0,20.0,5141.366505905825,0.40008361415362403,23.305276102819732,13602.822337057603
OAT_P,135.0,49.7461,35.0,20.0,5123.73597249654,0.39401823823753324,23.21817994823383,13577.538698487126
OAT_P,135.0,57.3038,35.0,20.0,5145.703145674796,0.40157553443764854,23.326699427851,13609.04143604818
OAT_P,135.0,55.0591,35.0,20.0,5139.17871183471,0.39933095436958566,23.294468236364615,13599.684859973017
OAT_P,135.0,43.6624,35.0,20.0,5106.053120376907,0.38793486328316334,23.130825335303044,13552.180030572254
OAT_P,135.0,42.0887,35.0,20.0,5101.479011794849,0.3863612473642831,23.108228896561947,13545.620381724078
OAT_P,135.0,56.8497,35.0,20.0,5144.383260876479,0.40112145869972926,23.32017909816152,13607.148612421093
OAT_P,135.0,48.2851,35.0,20.0,5119.48943717317,0.39255731629721163,23.19720174590763,13571.44881670077
OAT_P,135.0,43.82,35.0,20.0,5106.511199751969,0.3880924548627628,23.133088281700445,13552.836954165357
OAT_P,135.0,49.1643,35.0,20.0,5122.044915514244,0.3934364693224894,23.209826000175383,13575.113583344551
OAT_P,135.0,47.8727,35.0,20.0,5118.290757387163,0.39214493833130565,23.191280178050462,13569.729811054849
OAT_P,135.0,40.5914,35.0,20.0,5097.126967072274,0.38486402736343195,23.08672946990691,13539.37919075987
OAT_P,135.0,41.2835,35.0,20.0,5099.138621485214,0.38555609038526395,23.096667193267592,13542.264069051678
OAT_P,135.0,50.1875,35.0,20.0,5125.018943538111,0.39445961465400003,23.224517921202192,13579.378584743452
OAT_P,135.0,45.5445,35.0,20.0,5111.523622862956,0.3898168627245591,23.157850027019766,13560.02518218765
OAT_P,135.0,53.7042,35.0,20.0,5135.2405662429,0.39797612676045374,23.275013502393524,13594.03723448888
OAT_P,135.0,40.4352,35.0,20.0,5096.672956930241,0.38470783570903205,23.084486625825214,13538.728102782436
OAT_P,135.0,58.0254,35.0,20.0,5147.80054464081,0.40229709588332685,23.33706073572135,13612.04927909886
OAT_P,135.0,40.4812,35.0,20.0,5096.806660301134,0.38475383325130086,23.08514713048436,13538.919844440337
OAT_P,135.0,53.7441,35.0,20.0,5135.356539384175,0.39801602462863916,23.27558641839134,13594.203549535607
OAT_P,135.0,47.8769,35.0,20.0,5118.302965086245,0.39214913810690416,23.1913404849976,13569.747317901878
OAT_P,135.0,55.9257,35.0,20.0,5141.697567078537,0.400197508068068,23.306911569790948,13603.29710607572
OAT_P,135.0,45.8432,35.0,20.0,5112.3918227952545,0.39011554676533544,23.162138999665103,13561.270252474844
OAT_P,135.0,57.1386,35.0,20.0,5145.22297617759,0.401410343264109,23.32432735459687,13608.352833398556
OAT_P,135.0,54.4361,35.0,20.0,5137.367903137612,0.39870798765581406,23.28552270587234,13597.088010997732
OAT_P,135.0,50.3752,35.0,20.0,5125.5645114232575,0.39464730462538833,23.227213067387428,13580.160974073571
OAT_P,135.0,46.1148,35.0,20.0,5113.181254002528,0.3903871322540358,23.16603884891342,13562.402361915743
OAT_P,135.0,57.44,35.0,20.0,5146.099023916441,0.40171172716062714,23.328655095993938,13609.609158087413
OAT_P,135.0,48.0734,35.0,20.0,5118.87411100756,0.3923456276081178,23.194161988595887,13570.566388244804
OAT_P,135.0,54.5306,35.0,20.0,5137.642576366947,0.3988024826067794,23.286879612182965,13597.481915055787
OAT_P,135.0,42.2317,35.0,20.0,5101.894654882624,0.386504239723945,23.11028220452407,13546.216448182291
OAT_P,135.0,48.2439,35.0,20.0,5119.369685458371,0.39251611849848395,23.196610163473792,13571.277082868062
OAT_P,135.0,46.2265,35.0,20.0,5113.505920666196,0.3904988262860235,23.16764272653138,13562.867960680664
OAT_P,135.0,49.9044,35.0,20.0,5124.196086488115,0.39417652977973233,23.22045294578909,13578.198539888073
OAT_P,135.0,45.3086,35.0,20.0,5110.837957097873,0.38958097532844554,23.154462786822126,13559.041880946452
OAT_P,135.0,46.6429,35.0,20.0,5114.716226832283,0.39091520403821367,23.173621729576297,13564.60363951423
OAT_P,135.0,58.8418,35.0,20.0,5150.173488814661,0.40311345226394185,23.348783257541417,13615.452276696658
OAT_P,135.0,46.5388,35.0,20.0,5114.413650290761,0.3908111096001661,23.17212697881507,13564.169719805832
OAT_P,135.0,43.9625,35.0,20.0,5106.925389542235,0.38823494724913904,23.135134410264094,13553.43093647512
OAT_P,135.0,44.6675,35.0,20.0,5108.974539030924,0.38893990958173774,23.145257362105273,13556.369585797078
OAT_P,135.0,43.058,35.0,20.0,5104.296374347169,0.38733049557561344,23.122146878433806,13549.660711919503
OAT_P,135.0,58.0439,35.0,20.0,5147.85431664867,0.4023155948948915,23.337326373464705,13612.126392591705
OAT_P,135.0,53.8806,35.0,20.0,5135.753289604325,0.39815251733558904,23.27754639417336,13594.7725220639
OAT_P,135.0,55.9193,35.0,20.0,5141.678964870413,0.40019110841001315,23.30681967349055,13603.270428975491
OAT_P,135.0,41.8694,35.0,20.0,5100.84159550709,0.38614195908124915,23.105080012393483,13544.706274211592
OAT_P,135.0,56.7199,35.0,20.0,5144.005984842959,0.4009916656348054,23.318315326318995,13606.607567482104
OAT_P,135.0,51.1347,35.0,20.0,5127.772070340504,0.39540676404610997,23.23811857366173,13583.32679557716
OAT_P,135.0,47.9373,35.0,20.0,5118.478523425418,0.39220953487979626,23.19220775633265,13569.999083035273
OAT_P,135.0,59.2839,35.0,20.0,5151.458494472746,0.40355552864300837,23.355131281667635,13617.29508076082
OAT_K,135.0,50.0,38.2108,20.0,5134.158821895535,0.39645129944173735,23.261651002042512,13587.173600365972
OAT_K,135.0,50.0,39.8514,20.0,5139.107429530268,0.397564777119373,23.282000285040418,13591.555910962605
OAT_K,135.0,50.0,37.4876,20.0,5131.977404705826,0.3959604625183763,23.252680746365268,13585.2418150292
OAT_K,135.0,50.0,30.53,20.0,5110.990916543315,0.39123832897581984,23.166381726868607,13566.656928885599
OAT_K,135.0,50.0,37.3629,20.0,5131.601267090288,0.3958758284415744,23.25113402224615,13584.908720959113
OAT_K,135.0,50.0,39.9677,20.0,5139.458229888625,0.3976437101035916,23.283442819242943,13591.866567260544
OAT_K,135.0,50.0,31.9425,20.0,5115.2514969919675,0.3921969948417594,23.183901757488226,13570.429947121464
OAT_K,135.0,50.0,30.8816,20.0,5112.051461736764,0.3914769604225203,23.170742819092222,13567.596109920449
OAT_K,135.0,50.0,31.7942,20.0,5114.80417374911,0.3920963434096044,23.182062309317683,13570.033813596252
OAT_K,135.0,50.0,32.7382,20.0,5117.651598841875,0.39273703762372614,23.19377127137426,13572.5553918013
OAT_K,135.0,50.0,35.7169,20.0,5126.636371218797,0.3947586857758495,23.230717760016137,13580.51198608036
OAT_K,135.0,50.0,37.7476,20.0,5132.761653142392,0.396136924907859,23.25590567235543,13585.936317500938
OAT_K,135.0,50.0,39.4552,20.0,5137.912355566547,0.3972958755858614,23.277085993973877,13590.497596042229
OAT_K,135.0,50.0,35.7294,20.0,5126.674075470554,0.3947671695445746,23.230872804534894,13580.545375622278
OAT_K,135.0,50.0,38.0728,20.0,5133.742566956127,0.39635763863501194,23.259939310555424,13586.804979823284
OAT_K,135.0,50.0,30.0613,20.0,5109.577157919399,0.39092022158370243,23.160568177593266,13565.404954622127
OAT_K,135.0,50.0,30.6531,20.0,5111.362228014626,0.3913218771302249,23.16790860528933,13566.985749094329
OAT_K,135.0,50.0,31.5859,20.0,5114.175870097816,0.3919549698875689,23.1794786474571,13569.477410269841
OAT_K,135.0,50.0,36.402,20.0,5128.702865849148,0.3952236641721363,23.239215440000205,13582.342000093378
OAT_K,135.0,50.0,35.5553,20.0,5126.148930652069,0.394649007613771,23.228713344477637,13580.080326082552
OAT_K,135.0,50.0,35.5151,20.0,5126.027673778414,0.39462172381355093,23.228214721305314,13579.97294531576
OAT_K,135.0,50.0,34.5652,20.0,5123.162452278822,0.393977025260591,23.21643257823588,13577.435607246905
OAT_K,135.0,50.0,33.943,20.0,5121.285685443317,0.393554737188529,23.208715082270196,13575.77360940879
OAT_K,135.0,50.0,37.8873,20.0,5133.183035860039,0.396231739507131,23.257638449897073,13586.30947902134
OAT_K,135.0,50.0,32.636,20.0,5117.343328879499,0.3926676743306295,23.192503627388895,13572.282398906646
OAT_K,135.0,50.0,33.8954,20.0,5121.142107652622,0.39352243099722367,23.20812467274277,13575.646462033194
OAT_K,135.0,50.0,32.3945,20.0,5116.614882735537,0.39250376791886005,23.189508167286505,13571.63731295694
OAT_K,135.0,50.0,32.6712,20.0,5117.449504052451,0.39269156462335947,23.19294023275372,13572.376423856671
OAT_K,135.0,50.0,31.8858,20.0,5115.080470505994,0.39215851246682215,23.183198475551137,13570.27849215935
OAT_K,135.0,50.0,33.0593,20.0,5118.620145661034,0.3929549686747373,23.19775405497211,13573.4131023539
OAT_K,135.0,50.0,38.3509,20.0,5134.581411149239,0.3965463855216086,23.263388741008747,13587.547830351703
OAT_K,135.0,50.0,37.9388,20.0,5133.338377377284,0.39626669263427855,23.258277233314352,13586.447043934002
OAT_K,135.0,50.0,39.3756,20.0,5137.672254891351,0.3972418509466197,23.276098670478426,13590.284971439338
OAT_K,135.0,50.0,36.6643,20.0,5129.494051868039,0.3954016875750644,23.24246889418182,13583.042646240836
OAT_K,135.0,50.0,35.7234,20.0,5126.655977429711,0.39476309733558657,23.230798383165887,13580.529348642158
OAT_K,135.0,50.0,34.4961,20.0,5122.954023175104,0.3939301269870785,23.21557549213619,13577.251029859231
OAT_K,135.0,50.0,38.5163,20.0,5135.080313808501,0.3966586427493795,23.265440290080956,13587.989640770258
OAT_K,135.0,50.0,37.4007,20.0,5131.7152847476045,0.39590148335819925,23.251602876870873,13585.009690933837
OAT_K,135.0,50.0,33.6331,20.0,5120.350921633732,0.3933444075942956,23.204871218561156,13574.945815885745
OAT_K,135.0,50.0,37.2666,20.0,5131.310793534745,0.395810469487316,23.24993955927364,13584.65148792824
OAT_K,135.0,50.0,36.0183,20.0,5127.545496137184,0.3949632464073498,23.234456193452424,13581.317074714896
OAT_K,135.0,50.0,30.3078,20.0,5110.3206857640635,0.39108752150296194,23.163625655503175,13566.063396388605
OAT_K,135.0,50.0,31.0648,20.0,5112.604055250527,0.3916012985369558,23.17301515155913,13568.085467046687
OAT_K,135.0,50.0,34.9681,20.0,5124.377735721485,0.3942504740941393,23.221429973164476,13578.511818961764
OAT_K,135.0,50.0,35.928,20.0,5127.273120622485,0.39490195966207936,23.233336151848913,13581.075868664135
OAT_K,135.0,50.0,32.1013,20.0,5115.730491806302,0.3923047726396435,23.185871443054523,13570.854127861887
OAT_K,135.0,50.0,35.5915,20.0,5126.25812216516,0.39467357660799895,23.229162353403957,13580.17702219592
OAT_K,135.0,50.0,33.6015,20.0,5120.255605285287,0.3933229606269585,23.204479266017742,13574.861407123797
OAT_K,135.0,50.0,34.815,20.0,5123.915934045952,0.39414656489479405,23.219530987898732,13578.102863852455
OAT_K,135.0,50.0,35.3123,20.0,5125.415959997894,0.39448408314975447,23.225699279032984,13579.431233387806
OAT_K,135.0,50.0,32.3848,20.0,5116.5856242361715,0.39249718451432936,23.18938785273994,13571.611402672415
OAT_K,135.0,50.0,35.6989,20.0,5126.582077096264,0.3947464691488853,23.230494495909127,13580.463905140008
OAT_K,135.0,50.0,34.2528,20.0,5122.220147618887,0.39376499891261263,23.212557705623087,13576.601135815486
OAT_K,135.0,50.0,34.3365,20.0,5122.472615288659,0.393821806227996,23.213595883720686,13576.824712188127
OAT_K,135.0,50.0,35.3319,20.0,5125.475080264649,0.3944973856991155,23.2259423888384,13579.483588189525
OAT_K,135.0,50.0,33.1724,20.0,5118.96129373094,0.39303172981416223,23.199156897777826,13573.715210929096
OAT_K,135.0,50.0,35.8525,20.0,5127.045386941865,0.3948507176989796,23.23239968295562,13580.874195830997
OAT_K,135.0,50.0,38.1123,20.0,5133.861712391684,0.3963844473441833,23.260429251234704,13586.910490775721
OAT_K,135.0,50.0,38.4086,20.0,5134.7554539753555,0.3965855465980438,23.264104426507338,13587.701956477162
OAT_K,135.0,50.0,38.1052,20.0,5133.840296376684,0.39637962856354747,23.26034118594805,13586.891525515908
OAT_K,135.0,50.0,30.6234,20.0,5111.272642712451,0.391301719695734,23.167540219512766,13566.906415542751
OAT_K,135.0,50.0,33.5428,20.0,5120.078546119032,0.3932831208490252,23.203751176957656,13574.704609834987
OAT_K,135.0,50.0,33.7907,20.0,5120.826296839897,0.3934513709503821,23.206826019853654,13575.366791230152
OAT_K,135.0,50.0,30.7019,20.0,5111.50942541349,0.3913549977633278,23.168513899090563,13567.116101865946
OAT_K,135.0,50.0,38.185,20.0,5134.081000319907,0.39643378894308867,23.2613309901558,13587.10468435146
OAT_K,135.0,50.0,38.5126,20.0,5135.06915334998,0.3966561315538368,23.265394396903403,13587.979757465859
OAT_K,135.0,50.0,37.9045,20.0,5133.234916910458,0.3962434131728968,23.257851791154877,13586.355423030995
OAT_K,135.0,50.0,38.2334,20.0,5134.226991182716,0.3964666380955924,23.261931322532433,13587.233968657743
OAT_K,135.0,50.0,32.8749,20.0,5118.063932539099,0.3928298161185042,23.195466838231397,13572.920539831635
OAT_K,135.0,50.0,34.3406,20.0,5122.484982283232,0.39382458890413785,23.213646738322847,13576.835663957876
OAT_K,135.0,50.0,39.6264,20.0,5138.428752998625,0.39741206928232076,23.27920948370278,13590.95489920823
OAT_K,135.0,50.0,36.9996,20.0,5130.505430717193,0.39562925618734723,23.246627808352976,13583.938287313027
OAT_K,135.0,50.0,35.5271,20.0,5126.063869860103,0.3946298682315271,23.228363564043317,13580.004999275996
OAT_K,135.0,50.0,31.9686,20.0,5115.330223469638,0.39221470895085747,23.18422549044339,13570.499664484983
OAT_K,135.0,50.0,33.8791,20.0,5121.092941308329,0.3935113681628061,23.207922494690308,13575.60292207055
OAT_K,135.0,50.0,39.7849,20.0,5138.906842910917,0.3975196434697553,23.28117544820063,13591.378278599646
OAT_K,135.0,50.0,37.0957,20.0,5130.795301004709,0.3956944794013061,23.247819790613185,13584.194986111233
OAT_K,135.0,50.0,33.8704,20.0,5121.066699149105,0.39350546345977344,23.207814583705254,13575.579682949368
OAT_K,135.0,50.0,30.9116,20.0,5112.141951940983,0.3914973214674605,23.17111492593724,13567.676244821032
OAT_K,135.0,50.0,33.553,20.0,5120.109312788465,0.39329004360430486,23.203877693284962,13574.731855701177
OAT_K,135.0,50.0,34.0957,20.0,5121.746280582791,0.3936583749072752,23.21060910611134,13576.181496052764
OAT_K,135.0,50.0,37.8009,20.0,5132.922424071889,0.39617309969770287,23.256566782183413,13586.078690507642
OAT_K,135.0,50.0,39.7163,20.0,5138.699921977268,0.3974730845469918,23.28032456388169,13591.195036793648
OAT_K,135.0,50.0,30.9888,20.0,5112.374813399839,0.39154971722310694,23.17207248088509,13567.882458631868
OAT_K,135.0,50.0,37.9007,20.0,5133.223454817924,0.39624083410720434,23.257804657621175,13586.345272610262
